account_id,customer_id,account_type,open_date,status,balance
2247,1744,Checking,2023-04-15,Active,5108.51
2248,2201,Savings,2021-05-30,Closed,51087.48
2249,1549,Credit Card,2021-09-14,Closed,109975.31
2250,4392,Investment,2022-07-01,Closed,122546.88
2251,227,Investment,2025-02-17,Active,64215.44
2252,204,Credit Card,2023-10-19,Closed,15347.32
2253,2278,Savings,2025-06-01,Active,130845.99
2254,258,Credit Card,2021-04-15,Active,109570.99
2255,4000,Credit Card,2022-09-25,Active,58434.13
2256,3586,Investment,2021-06-18,Active,75808.23
2257,3756,Savings,2023-06-14,Active,136028.53
2258,3916,Investment,2024-12-20,Active,124951.14
2259,2663,Credit Card,2022-06-07,Closed,64647.84
2260,4289,Credit Card,2021-11-02,Closed,46487.12
2261,2246,Investment,2021-12-15,Active,132415.61
2262,521,Checking,2022-05-29,Closed,26381.58
2263,1698,Credit Card,2024-12-22,Active,12782.58
2264,1320,Savings,2021-10-07,Active,86648.15
2265,4795,Savings,2025-09-06,Active,47449.47
2266,196,Investment,2021-01-30,Active,32137.46
2267,1136,Checking,2024-09-17,Active,107897.01
2268,4190,Credit Card,2022-06-14,Closed,68280.21
2269,3957,Credit Card,2021-05-26,Active,17014.22
2270,3807,Investment,2024-08-24,Closed,1556.42
2271,2586,Savings,2023-05-06,Active,133845.49
2272,3293,Credit Card,2024-11-05,Active,66305.59
2273,3283,Investment,2023-10-04,Closed,139865.9
2274,3882,Investment,2025-01-13,Closed,60430.17
2275,2062,Investment,2023-09-12,Active,84539.75
2276,1030,Credit Card,2021-01-18,Active,88124.27
2277,2547,Credit Card,2022-11-06,Active,11056.14
2278,2980,Credit Card,2021-05-08,Closed,79618.35
2279,4861,Investment,2024-02-18,Active,70468.94
2280,2451,Credit Card,2025-02-25,Active,25408.39
2281,3532,Credit Card,2021-06-07,Active,62416.04
2282,4976,Investment,2021-12-15,Active,96980.54
2283,3538,Credit Card,2025-05-27,Active,9724.67
2284,3924,Credit Card,2021-10-14,Closed,129195.63
2285,3538,Checking,2022-02-19,Active,24752.95
2286,719,Savings,2022-06-11,Active,29500.11
2287,4457,Savings,2024-11-27,Active,36651.26
2288,163,Checking,2021-06-11,Active,120245.22
2289,4165,Checking,2022-06-23,Closed,53369.44
2290,4111,Credit Card,2023-12-26,Active,78699.0
2291,2620,Savings,2023-01-31,Active,53644.13
2292,4666,Checking,2023-03-16,Active,11685.55
2293,1580,Investment,2023-04-24,Active,52293.09
2294,4287,Credit Card,2022-03-09,Active,140650.17
2295,4685,Savings,2024-01-24,Closed,107036.57
2296,730,Savings,2024-09-06,Active,52690.08
2297,3256,Investment,2023-05-19,Active,98728.99
2298,1666,Credit Card,2025-07-13,Closed,99812.03
2299,560,Savings,2023-08-09,Active,141710.34
2300,3171,Checking,2021-04-05,Active,116349.57
2301,3541,Credit Card,2021-09-22,Closed,140173.59
2302,2512,Investment,2024-07-22,Closed,105700.34
2303,1378,Savings,2024-04-27,Closed,120355.29
2304,4397,Savings,2022-08-05,Closed,79019.0
2305,2965,Checking,2025-09-10,Closed,144932.19
2306,3749,Investment,2022-01-27,Closed,84906.12
2307,4967,Checking,2021-04-10,Active,20101.87
2308,4051,Checking,2025-07-24,Active,102111.46
2309,2563,Savings,2025-10-20,Active,28586.97
2310,3721,Checking,2021-11-22,Active,19067.9
2311,2993,Checking,2024-07-28,Active,95269.78
2312,2883,Investment,2025-02-06,Active,124025.84
2313,2218,Savings,2023-05-05,Active,5829.87
2314,3201,Investment,2022-11-21,Closed,32951.4
2315,1932,Savings,2024-05-17,Active,5952.2
2316,1276,Savings,2022-08-13,Active,57797.5
2317,2647,Checking,2022-05-08,Active,2666.78
2318,440,Investment,2024-08-10,Active,47348.7
2319,4877,Credit Card,2025-03-30,Active,101048.1
2320,1308,Savings,2021-05-06,Active,79618.33
2321,1554,Credit Card,2025-03-23,Active,73434.95
2322,3024,Savings,2021-01-30,Active,141278.32
2323,4223,Investment,2021-04-21,Active,21387.22
2324,2211,Credit Card,2021-01-09,Active,13362.83
2325,99,Investment,2023-08-17,Active,100556.56
2326,1425,Credit Card,2022-04-28,Active,140836.05
2327,1059,Investment,2025-03-30,Closed,94625.17
2328,1808,Investment,2023-09-30,Active,51800.56
2329,3612,Checking,2023-03-26,Closed,19527.43
2330,2925,Savings,2023-09-02,Active,48413.35
2331,4567,Credit Card,2021-08-07,Closed,140672.61
2332,1473,Investment,2023-03-09,Closed,16310.04
2333,2024,Savings,2024-04-03,Active,91278.86
2334,1469,Checking,2023-08-06,Active,144277.07
2335,2833,Checking,2021-05-01,Active,132762.99
2336,1824,Savings,2024-07-27,Active,65781.27
2337,3872,Credit Card,2024-06-21,Active,133799.97
2338,3658,Savings,2023-08-28,Active,105875.95
2339,4629,Savings,2021-05-24,Active,33546.57
2340,917,Checking,2024-11-11,Active,147966.35
2341,2840,Savings,2024-05-12,Active,47601.21
2342,718,Savings,2022-08-13,Active,118570.72
2343,734,Savings,2023-05-14,Active,5522.67
2344,3208,Credit Card,2025-10-20,Active,7355.79
2345,2262,Credit Card,2025-09-05,Active,59384.17
2346,1767,Credit Card,2023-03-15,Active,38021.52
2347,1314,Investment,2025-03-14,Active,38305.95
2348,1281,Checking,2024-11-14,Active,69776.59
2349,1231,Investment,2021-12-05,Closed,107811.57
2350,1958,Savings,2022-10-16,Closed,76537.55
2351,4156,Credit Card,2023-07-03,Closed,16410.32
2352,4929,Savings,2022-03-24,Active,33098.08
2353,117,Checking,2021-03-31,Active,100007.42
2354,1735,Savings,2024-07-22,Active,77414.61
2355,3475,Investment,2024-08-14,Closed,132763.96
2356,2324,Credit Card,2023-04-05,Closed,18529.03
2357,1358,Credit Card,2024-02-07,Closed,98306.27
2358,1977,Credit Card,2022-08-16,Closed,95839.49
2359,1805,Credit Card,2022-01-12,Closed,53379.21
2360,3385,Credit Card,2025-10-19,Active,50460.62
2361,3366,Savings,2025-02-13,Active,18602.57
2362,2561,Savings,2023-10-11,Active,145943.68
2363,557,Credit Card,2025-08-02,Active,118247.4
2364,4094,Investment,2023-03-22,Active,105693.53
2365,4640,Investment,2023-01-10,Active,118465.84
2366,104,Savings,2021-03-27,Active,67431.65
2367,2579,Savings,2021-11-11,Closed,110646.14
2368,4226,Savings,2022-06-09,Active,1801.36
2369,1309,Savings,2022-01-12,Active,14340.89
2370,2176,Credit Card,2022-11-25,Closed,137712.46
2371,3017,Savings,2025-09-15,Closed,96355.52
2372,1883,Investment,2023-09-20,Closed,7238.54
2373,575,Savings,2022-08-07,Closed,46379.3
2374,471,Investment,2022-01-14,Active,81995.93
2375,1808,Investment,2025-06-07,Active,27251.21
2376,4584,Checking,2021-10-20,Active,93180.08
2377,1641,Savings,2023-01-11,Active,133927.55
2378,1559,Savings,2024-05-26,Active,91299.65
2379,3026,Checking,2021-03-09,Active,85380.99
2380,1091,Credit Card,2024-02-15,Active,69399.36
2381,3544,Credit Card,2024-10-18,Active,90716.87
2382,4471,Savings,2023-08-17,Active,112852.89
2383,3301,Checking,2023-07-27,Active,142657.16
2384,3591,Savings,2023-11-02,Active,45865.52
2385,3531,Investment,2023-03-15,Active,103331.03
2386,1819,Checking,2023-06-03,Active,31949.06
2387,3347,Savings,2023-11-02,Active,135860.57
2388,135,Credit Card,2023-12-21,Active,87102.57
2389,2738,Investment,2025-06-01,Active,85844.18
2390,1511,Investment,2023-02-12,Active,32001.91
2391,1170,Investment,2022-11-02,Active,73432.32
2392,2492,Investment,2025-01-10,Active,71299.71
2393,450,Credit Card,2025-01-30,Closed,26936.94
2394,1974,Credit Card,2022-06-03,Closed,62720.04
2395,864,Credit Card,2021-04-05,Active,140632.49
2396,2444,Investment,2024-05-12,Active,82253.52
2397,3101,Investment,2025-11-17,Active,75571.95
2398,4497,Investment,2023-03-02,Active,41139.95
2399,2053,Credit Card,2024-05-22,Active,113209.78
2400,2951,Investment,2021-06-20,Active,62854.64
2401,711,Credit Card,2022-04-16,Active,7533.97
2402,4600,Savings,2024-01-12,Active,130389.64
2403,4461,Checking,2022-05-23,Active,59558.78
2404,1562,Investment,2022-07-03,Closed,88049.74
2405,1108,Savings,2024-08-14,Closed,144850.65
2406,4936,Savings,2025-05-27,Active,14113.31
2407,1293,Checking,2021-11-24,Active,58140.58
2408,785,Credit Card,2023-10-24,Active,5146.37
2409,1256,Checking,2022-05-08,Active,23209.42
2410,600,Savings,2022-02-04,Closed,95755.38
2411,1777,Checking,2024-10-22,Active,115319.49
2412,4864,Savings,2024-02-08,Active,25610.25
2413,373,Savings,2022-01-11,Active,82614.99
2414,3494,Savings,2023-09-19,Active,125144.71
2415,1499,Credit Card,2024-06-28,Active,134686.08
2416,2007,Investment,2021-07-20,Closed,95522.79
2417,3268,Checking,2024-03-24,Active,105023.86
2418,862,Checking,2024-09-05,Closed,56744.61
2419,2808,Savings,2025-09-23,Active,140882.15
2420,2531,Savings,2023-12-21,Active,148682.57
2421,4181,Investment,2025-05-13,Active,56221.35
2422,596,Credit Card,2022-10-03,Closed,46014.52
2423,945,Investment,2021-08-21,Active,134737.44
2424,4526,Checking,2023-07-16,Active,72653.59
2425,4367,Checking,2022-01-17,Active,8457.7
2426,1945,Checking,2024-09-07,Active,42813.32
2427,4653,Checking,2024-08-06,Active,125687.64
2428,1375,Investment,2021-08-20,Active,4238.57
2429,4918,Savings,2025-11-18,Active,40162.14
2430,624,Savings,2024-01-24,Active,102644.54
2431,2870,Investment,2022-01-18,Closed,24446.51
2432,1209,Checking,2024-09-04,Active,13694.55
2433,916,Investment,2021-07-22,Closed,84817.93
2434,2377,Savings,2021-12-06,Active,133635.34
2435,4048,Checking,2024-10-23,Active,112520.34
2436,684,Investment,2023-04-02,Active,17384.5
2437,3548,Investment,2023-08-18,Active,142986.2
2438,58,Credit Card,2022-01-03,Active,50297.37
2439,4155,Credit Card,2023-03-25,Active,65130.38
2440,1916,Checking,2025-05-16,Active,26081.91
2441,4698,Checking,2022-09-05,Closed,103022.54
2442,2769,Checking,2022-03-04,Active,141840.86
2443,98,Savings,2023-01-10,Active,91445.99
2444,2303,Checking,2025-05-16,Active,99879.14
2445,226,Credit Card,2023-07-06,Active,893.0
2446,2126,Credit Card,2023-10-25,Active,82388.4
2447,3383,Investment,2023-09-30,Active,35286.39
2448,4068,Credit Card,2023-10-30,Closed,68086.6
2449,4032,Checking,2021-04-12,Active,149430.21
2450,3683,Credit Card,2023-03-16,Active,124701.29
2451,2784,Savings,2023-11-11,Active,49487.13
2452,64,Investment,2021-06-22,Active,66558.96
2453,3724,Investment,2024-08-06,Active,139512.18
2454,1127,Savings,2024-01-29,Active,18111.82
2455,4483,Savings,2022-04-29,Active,54470.48
2456,738,Savings,2025-03-19,Active,124049.35
2457,2095,Investment,2021-02-26,Active,127549.87
2458,4376,Checking,2021-03-05,Active,54899.57
2459,1465,Checking,2022-09-13,Closed,47562.32
2460,542,Investment,2024-10-13,Active,128451.22
2461,3889,Checking,2025-07-01,Active,69402.8
2462,3219,Credit Card,2022-07-11,Closed,85227.68
2463,4180,Investment,2024-02-13,Active,94797.91
2464,734,Credit Card,2021-12-01,Active,67450.73
2465,4950,Credit Card,2021-02-21,Active,81682.2
2466,658,Checking,2022-05-20,Active,137130.14
2467,818,Credit Card,2025-03-23,Active,104955.8
2468,4095,Investment,2025-06-18,Closed,66127.23
2469,584,Credit Card,2024-04-11,Active,40562.16
2470,3270,Checking,2025-02-20,Active,72848.92
2471,4656,Checking,2021-11-10,Closed,63613.76
2472,2713,Investment,2021-06-03,Closed,113878.17
2473,329,Savings,2021-09-22,Active,83490.26
2474,2061,Credit Card,2024-12-12,Active,46147.39
2475,4136,Savings,2025-11-25,Closed,69337.1
2476,1114,Savings,2022-10-23,Active,9368.15
2477,2895,Savings,2024-07-26,Active,78858.09
2478,4552,Savings,2023-08-30,Active,106458.66
2479,4087,Investment,2021-12-24,Active,93100.17
2480,1558,Credit Card,2022-03-17,Closed,133816.5
2481,131,Credit Card,2021-12-01,Active,134194.83
2482,1989,Investment,2024-03-24,Closed,29719.51
2483,4968,Credit Card,2025-06-27,Closed,43284.18
2484,2343,Savings,2022-06-30,Closed,37645.06
2485,4565,Credit Card,2022-04-22,Closed,119511.62
2486,2842,Savings,2021-09-26,Active,83184.51
2487,4530,Investment,2023-05-03,Closed,25320.23
2488,1275,Savings,2023-08-28,Active,146009.78
2489,1850,Savings,2025-08-28,Active,134295.64
2490,3199,Savings,2024-07-15,Active,127888.9
2491,3368,Savings,2023-05-19,Active,40890.37
2492,485,Credit Card,2021-08-27,Active,14234.0
2493,3264,Savings,2024-11-13,Active,132394.7
2494,2813,Investment,2021-12-29,Active,60472.16
2495,4327,Investment,2024-02-14,Active,133090.68
2496,1598,Investment,2023-01-17,Active,42855.2
2497,2182,Credit Card,2023-01-16,Active,111159.38
2498,2511,Credit Card,2022-02-21,Active,140135.29
2499,689,Checking,2021-06-08,Closed,51260.33
2500,4718,Credit Card,2022-06-27,Active,71968.66
2501,2367,Checking,2021-12-08,Active,27354.96
2502,2460,Savings,2023-02-15,Active,134935.09
2503,612,Checking,2021-11-27,Active,146816.02
2504,3342,Investment,2022-07-14,Active,135360.28
2505,3174,Savings,2022-08-14,Closed,26442.65
2506,3613,Savings,2025-01-31,Active,32553.95
2507,4328,Credit Card,2023-10-13,Active,54339.97
2508,18,Investment,2021-05-06,Active,121523.4
2509,2139,Checking,2023-01-25,Active,128566.5
2510,3934,Savings,2024-03-10,Active,7783.14
2511,3814,Savings,2025-07-23,Active,48980.14
2512,1611,Checking,2021-06-06,Active,21476.95
2513,3314,Savings,2022-09-07,Closed,80493.36
2514,3146,Credit Card,2021-12-11,Active,111844.18
2515,582,Investment,2022-07-05,Active,64153.17
2516,4837,Checking,2023-03-09,Active,56954.17
2517,4874,Investment,2024-07-07,Active,112617.75
2518,2536,Checking,2024-05-28,Active,119947.46
2519,524,Investment,2023-11-29,Active,58170.74
2520,74,Checking,2023-05-20,Active,65946.72
2521,2868,Checking,2024-04-05,Active,16568.42
2522,1350,Checking,2022-10-15,Active,109208.51
2523,1565,Investment,2021-06-16,Active,746.33
2524,2084,Checking,2025-04-09,Active,136599.49
2525,3938,Investment,2021-12-05,Active,96011.32
2526,925,Checking,2021-12-20,Closed,133340.33
2527,2165,Credit Card,2025-03-11,Active,56102.89
2528,3786,Investment,2024-06-20,Closed,92874.03
2529,3709,Credit Card,2023-11-01,Active,5346.83
2530,506,Checking,2024-08-18,Active,13174.21
2531,2210,Credit Card,2021-10-07,Closed,2569.15
2532,3897,Investment,2022-04-02,Active,37380.29
2533,4369,Checking,2023-05-17,Active,87032.88
2534,1390,Credit Card,2023-11-29,Active,68815.12
2535,2652,Investment,2024-09-13,Closed,32394.34
2536,4013,Savings,2024-12-09,Active,4792.86
2537,2576,Investment,2023-10-19,Closed,99181.57
2538,4922,Savings,2024-08-06,Closed,66814.93
2539,130,Credit Card,2023-08-19,Active,6534.0
2540,4806,Credit Card,2022-03-24,Active,47810.62
2541,2300,Savings,2025-08-01,Active,146298.49
2542,2794,Investment,2025-07-14,Active,131248.61
2543,4348,Investment,2022-12-30,Closed,64117.47
2544,124,Investment,2025-10-17,Active,53905.34
2545,3834,Checking,2023-03-16,Closed,49334.68
2546,671,Savings,2025-06-21,Active,9012.6
2547,4100,Savings,2022-08-19,Closed,25196.59
2548,1121,Credit Card,2023-02-17,Active,137274.01
2549,4313,Savings,2021-02-17,Active,52112.25
2550,2404,Credit Card,2021-05-05,Active,48586.72
2551,3060,Credit Card,2022-05-08,Active,120264.92
2552,2001,Investment,2023-08-22,Active,6191.07
2553,3664,Investment,2025-01-20,Active,116129.44
2554,2644,Savings,2023-07-29,Closed,131384.78
2555,2065,Credit Card,2024-02-22,Active,49873.57
2556,1397,Credit Card,2021-12-16,Active,63186.65
2557,4855,Checking,2025-09-28,Active,99120.91
2558,2660,Savings,2025-05-02,Active,127861.73
2559,4825,Savings,2025-03-20,Active,84609.88
2560,3508,Savings,2022-11-03,Active,118087.45
2561,3256,Credit Card,2023-10-14,Active,21760.27
2562,1836,Credit Card,2024-09-23,Active,6188.09
2563,8,Credit Card,2021-05-01,Active,51702.06
2564,673,Credit Card,2021-09-21,Active,62520.18
2565,2621,Credit Card,2023-08-21,Active,125654.91
2566,4452,Checking,2022-11-29,Active,101519.38
2567,4983,Investment,2025-11-19,Closed,105962.21
2568,2734,Credit Card,2021-11-26,Closed,11013.3
2569,1072,Investment,2025-01-20,Active,3753.95
2570,488,Credit Card,2023-11-13,Active,3852.09
2571,2016,Credit Card,2022-02-23,Closed,11896.32
2572,4319,Investment,2024-05-11,Closed,28733.89
2573,1180,Savings,2023-12-04,Closed,135339.14
2574,4942,Savings,2025-08-28,Active,103885.76
2575,337,Checking,2022-08-11,Active,72403.99
2576,3151,Savings,2021-04-09,Active,147819.65
2577,1896,Credit Card,2021-05-06,Active,42565.02
2578,4335,Credit Card,2024-08-24,Active,63236.06
2579,3522,Savings,2021-04-22,Active,94753.94
2580,1632,Savings,2021-06-28,Closed,136633.82
2581,4427,Savings,2021-04-09,Active,5196.56
2582,1969,Investment,2023-05-01,Closed,75051.27
2583,3750,Investment,2025-05-23,Closed,36405.13
2584,3409,Investment,2022-12-02,Closed,47017.21
2585,2856,Credit Card,2022-09-04,Active,31600.08
2586,4131,Credit Card,2021-08-15,Active,30705.33
2587,910,Checking,2021-08-09,Active,57581.89
2588,1674,Credit Card,2024-03-21,Active,31210.82
2589,404,Savings,2024-01-06,Active,103826.55
2590,1545,Checking,2024-08-29,Active,55100.9
2591,573,Credit Card,2022-09-30,Active,112133.43
2592,234,Checking,2023-08-10,Active,56789.15
2593,143,Savings,2023-06-05,Closed,2623.76
2594,3605,Checking,2022-07-31,Active,95020.18
2595,1011,Credit Card,2025-03-09,Active,122337.49
2596,3912,Savings,2023-06-14,Active,139915.54
2597,3442,Savings,2022-08-09,Active,99304.93
2598,3713,Investment,2024-11-28,Active,8652.5
2599,4778,Checking,2022-08-01,Closed,85234.44
2600,3916,Credit Card,2021-12-12,Active,100171.09
2601,1292,Credit Card,2022-04-14,Active,68365.62
2602,915,Credit Card,2021-11-26,Active,80783.44
2603,4348,Checking,2025-04-19,Active,124607.63
2604,2935,Investment,2021-06-19,Active,93928.64
2605,551,Credit Card,2025-03-15,Active,125513.53
2606,3225,Credit Card,2024-09-07,Active,65167.57
2607,2634,Savings,2021-10-23,Active,5010.76
2608,595,Savings,2023-01-29,Active,131016.85
2609,4312,Investment,2023-02-09,Active,49869.94
2610,4045,Checking,2021-01-20,Closed,114432.82
2611,4908,Credit Card,2024-11-08,Active,19177.79
2612,2468,Investment,2023-02-09,Active,112417.24
2613,1872,Investment,2023-05-18,Active,113936.18
2614,2816,Savings,2021-04-02,Active,9065.71
2615,2537,Checking,2024-09-26,Closed,72791.89
2616,266,Investment,2025-08-25,Active,40842.53
2617,3469,Savings,2021-03-29,Active,62334.01
2618,1816,Credit Card,2024-09-21,Active,112105.81
2619,4813,Savings,2024-06-19,Active,58108.51
2620,2198,Investment,2022-12-18,Active,126533.24
2621,3997,Credit Card,2022-12-09,Active,107774.88
2622,1649,Savings,2025-11-16,Closed,73737.94
2623,4114,Checking,2022-11-25,Active,102168.25
2624,3465,Checking,2023-03-13,Active,54106.79
2625,3835,Credit Card,2021-08-13,Active,125459.69
2626,3412,Investment,2021-06-15,Closed,84171.85
2627,4770,Checking,2022-09-10,Active,63376.38
2628,1958,Credit Card,2023-03-06,Closed,96064.39
2629,2799,Credit Card,2024-03-10,Active,18353.07
2630,3386,Checking,2021-08-27,Active,31454.01
2631,2738,Savings,2023-05-01,Active,20188.98
2632,3043,Savings,2021-06-02,Active,59541.51
2633,3311,Savings,2021-05-18,Active,142344.9
2634,3520,Investment,2024-03-08,Active,83927.43
2635,3178,Investment,2024-04-02,Active,79076.37
2636,4679,Investment,2025-03-24,Active,13248.56
2637,3481,Checking,2022-04-05,Active,24724.43
2638,418,Savings,2022-06-17,Closed,85820.18
2639,1501,Credit Card,2022-01-05,Active,63582.46
2640,1091,Checking,2022-04-27,Active,20554.39
2641,2307,Checking,2023-04-11,Active,73434.7
2642,1670,Checking,2021-08-10,Closed,36935.69
2643,140,Credit Card,2025-09-10,Active,34320.22
2644,3182,Investment,2021-01-10,Active,26479.63
2645,99,Savings,2023-04-27,Active,62868.22
2646,1689,Credit Card,2024-08-06,Closed,68488.68
2647,3208,Credit Card,2024-06-24,Active,115069.5
2648,4267,Checking,2022-09-26,Active,119989.27
2649,69,Checking,2025-09-13,Active,128344.17
2650,1306,Savings,2023-08-19,Active,33091.24
2651,1045,Savings,2022-09-24,Closed,46038.59
2652,3121,Credit Card,2022-02-28,Active,102684.85
2653,1879,Credit Card,2025-05-31,Closed,12589.11
2654,4562,Savings,2023-11-21,Active,144818.59
2655,4425,Investment,2021-01-07,Active,76083.58
2656,3384,Checking,2021-10-12,Active,30380.67
2657,525,Checking,2024-12-25,Active,98551.26
2658,1341,Checking,2023-10-27,Closed,72921.78
