customer_id,customer_name,age,gender,state,customer_segment,join_date,annual_income
1835,Customer 1835,43,Male,North Carolina,High Value,2025-03-16,163622.18
1836,Customer 1836,64,Other,New York,Mass Affluent,2021-12-12,46526.92
1837,Customer 1837,29,Other,Illinois,High Value,2025-09-16,122998.9
1838,Customer 1838,31,Female,Texas,Standard,2023-02-16,231089.94
1839,Customer 1839,74,Other,Texas,Standard,2022-05-27,95819.16
1840,Customer 1840,37,Male,Ohio,Entry,2022-08-25,77841.9
1841,Customer 1841,62,Other,Ohio,Entry,2022-09-17,226348.66
1842,Customer 1842,52,Male,Illinois,High Value,2025-10-04,165416.65
1843,Customer 1843,40,Female,Texas,High Value,2022-11-04,106938.77
1844,Customer 1844,32,Female,Illinois,High Value,2025-01-19,52294.31
1845,Customer 1845,33,Male,North Carolina,Mass Affluent,2023-10-05,120358.19
1846,Customer 1846,21,Male,Florida,Mass Affluent,2023-09-26,133553.71
1847,Customer 1847,40,Female,Georgia,Mass Affluent,2023-02-06,148014.02
1848,Customer 1848,27,Female,Virginia,Mass Affluent,2022-07-06,60772.37
1849,Customer 1849,48,Male,Illinois,Mass Affluent,2025-03-11,54346.44
1850,Customer 1850,23,Male,Georgia,Entry,2022-08-07,193663.28
1851,Customer 1851,31,Other,New York,Entry,2021-03-06,241133.75
1852,Customer 1852,28,Female,Virginia,Entry,2022-06-29,205960.42
1853,Customer 1853,29,Female,Georgia,Entry,2025-01-02,58911.89
1854,Customer 1854,71,Male,California,Mass Affluent,2021-08-09,105706.52
1855,Customer 1855,70,Other,New York,High Value,2021-01-28,179228.27
1856,Customer 1856,48,Other,Ohio,Entry,2022-12-02,135642.46
1857,Customer 1857,52,Male,Georgia,Mass Affluent,2022-08-01,165874.9
1858,Customer 1858,53,Male,New York,Standard,2025-02-02,198680.07
1859,Customer 1859,37,Other,New York,Entry,2025-11-05,73650.74
1860,Customer 1860,71,Male,North Carolina,Mass Affluent,2024-12-17,71507.18
1861,Customer 1861,58,Other,California,Mass Affluent,2025-10-17,56501.46
1862,Customer 1862,23,Female,New York,Mass Affluent,2023-04-02,123786.65
1863,Customer 1863,33,Male,Ohio,Entry,2024-06-16,119605.38
1864,Customer 1864,65,Other,New York,Mass Affluent,2022-09-20,103959.13
1865,Customer 1865,24,Other,Georgia,High Value,2023-09-09,96943.8
1866,Customer 1866,44,Female,Illinois,Entry,2022-07-06,84333.1
1867,Customer 1867,32,Male,Ohio,High Value,2021-04-08,175294.77
1868,Customer 1868,34,Female,Virginia,Standard,2022-10-21,229866.03
1869,Customer 1869,48,Male,Florida,Entry,2021-07-26,109987.87
1870,Customer 1870,28,Male,Ohio,Mass Affluent,2022-09-16,102866.58
1871,Customer 1871,72,Female,Michigan,Standard,2025-02-27,82415.49
1872,Customer 1872,34,Other,Georgia,High Value,2022-07-20,225182.64
1873,Customer 1873,61,Other,Michigan,High Value,2021-09-25,39028.57
1874,Customer 1874,73,Male,New York,Entry,2024-09-02,233610.14
1875,Customer 1875,55,Other,Illinois,Standard,2021-06-03,189577.15
1876,Customer 1876,33,Other,California,High Value,2025-04-08,58123.03
1877,Customer 1877,56,Other,Florida,Standard,2023-05-07,226880.87
1878,Customer 1878,61,Other,Texas,Entry,2023-07-08,44895.87
1879,Customer 1879,54,Other,Ohio,Mass Affluent,2023-05-09,161813.81
1880,Customer 1880,29,Female,Ohio,High Value,2024-11-27,204765.88
1881,Customer 1881,33,Other,Georgia,Entry,2024-11-21,180632.74
1882,Customer 1882,53,Male,California,Entry,2025-11-18,195160.11
1883,Customer 1883,56,Female,Georgia,Standard,2023-02-26,75523.41
1884,Customer 1884,31,Other,New York,High Value,2021-01-08,223414.1
1885,Customer 1885,53,Female,North Carolina,Standard,2025-06-08,96750.24
1886,Customer 1886,39,Other,Florida,High Value,2022-03-28,67644.0
1887,Customer 1887,55,Male,Florida,High Value,2021-04-04,170715.38
1888,Customer 1888,29,Female,Ohio,Mass Affluent,2022-07-23,247697.98
1889,Customer 1889,55,Male,Ohio,Standard,2022-03-07,169190.23
1890,Customer 1890,41,Male,North Carolina,Standard,2023-01-26,188857.51
1891,Customer 1891,60,Female,Illinois,High Value,2023-04-17,167710.17
1892,Customer 1892,73,Female,New York,Standard,2021-01-22,68881.75
1893,Customer 1893,55,Other,Michigan,High Value,2021-02-02,188972.48
1894,Customer 1894,45,Other,Florida,Mass Affluent,2024-11-10,209706.35
1895,Customer 1895,41,Female,New York,Entry,2022-03-28,64241.12
1896,Customer 1896,67,Other,Georgia,Standard,2022-04-20,62633.52
1897,Customer 1897,26,Female,California,Entry,2023-09-09,70706.16
1898,Customer 1898,32,Male,Michigan,Entry,2025-11-02,237538.11
1899,Customer 1899,62,Female,Ohio,Standard,2022-01-05,65842.1
1900,Customer 1900,73,Female,Michigan,Mass Affluent,2021-12-30,45279.91
1901,Customer 1901,48,Male,Virginia,Entry,2021-05-28,52051.44
1902,Customer 1902,29,Other,Ohio,High Value,2023-12-15,113132.53
1903,Customer 1903,28,Male,Ohio,Mass Affluent,2021-02-12,84635.45
1904,Customer 1904,38,Male,Michigan,High Value,2021-06-21,204328.1
1905,Customer 1905,71,Male,North Carolina,Standard,2021-01-20,217598.45
1906,Customer 1906,33,Male,Virginia,Entry,2021-06-24,209402.28
1907,Customer 1907,42,Female,California,Mass Affluent,2022-09-22,42292.61
1908,Customer 1908,38,Other,North Carolina,High Value,2024-11-18,34665.74
1909,Customer 1909,27,Other,Florida,High Value,2021-04-02,142539.33
1910,Customer 1910,47,Male,Ohio,Mass Affluent,2025-09-10,35280.19
1911,Customer 1911,45,Male,Illinois,Standard,2023-05-25,79694.57
1912,Customer 1912,64,Female,Texas,Entry,2025-12-06,67302.99
1913,Customer 1913,35,Male,Florida,Standard,2021-08-14,46783.79
1914,Customer 1914,28,Female,Texas,High Value,2022-11-15,162991.4
1915,Customer 1915,48,Other,Illinois,Mass Affluent,2021-12-31,179475.33
1916,Customer 1916,63,Other,Florida,Standard,2021-11-04,106644.85
1917,Customer 1917,38,Female,Illinois,Standard,2021-08-01,208358.27
1918,Customer 1918,72,Male,Ohio,Mass Affluent,2024-12-27,201112.49
1919,Customer 1919,41,Male,Georgia,Entry,2021-10-28,188695.56
1920,Customer 1920,51,Male,Texas,Entry,2025-05-28,241108.77
1921,Customer 1921,30,Male,Illinois,Mass Affluent,2022-07-25,70011.91
1922,Customer 1922,43,Female,Virginia,Entry,2023-02-28,135883.48
1923,Customer 1923,59,Other,Illinois,Mass Affluent,2023-04-28,206471.0
1924,Customer 1924,36,Female,Georgia,Entry,2024-09-01,148524.39
1925,Customer 1925,55,Other,New York,Entry,2023-10-06,48395.9
1926,Customer 1926,47,Other,Michigan,Mass Affluent,2025-01-04,184680.53
1927,Customer 1927,44,Male,New York,High Value,2022-04-27,109727.66
1928,Customer 1928,29,Male,Ohio,Standard,2023-08-29,109388.88
1929,Customer 1929,70,Male,Florida,Entry,2025-10-06,61710.85
1930,Customer 1930,56,Female,New York,Mass Affluent,2025-10-14,212120.8
1931,Customer 1931,68,Male,Texas,Mass Affluent,2021-04-25,113041.37
1932,Customer 1932,65,Female,Illinois,High Value,2021-02-23,184308.39
1933,Customer 1933,58,Male,Virginia,Mass Affluent,2024-09-19,36640.86
1934,Customer 1934,30,Male,New York,High Value,2023-01-19,32745.09
1935,Customer 1935,73,Female,California,Mass Affluent,2025-08-30,133348.24
1936,Customer 1936,68,Other,Florida,Entry,2021-10-14,120534.95
1937,Customer 1937,49,Other,Ohio,Standard,2022-11-22,54478.67
1938,Customer 1938,62,Male,Michigan,Mass Affluent,2021-05-03,140724.99
1939,Customer 1939,46,Female,Virginia,Standard,2021-01-23,232213.05
1940,Customer 1940,40,Other,New York,Entry,2023-10-25,234919.05
1941,Customer 1941,26,Other,Georgia,Mass Affluent,2022-07-11,193489.64
1942,Customer 1942,60,Male,New York,Entry,2023-04-01,70412.63
1943,Customer 1943,56,Other,Texas,Entry,2025-03-08,135031.58
1944,Customer 1944,62,Female,Georgia,Mass Affluent,2024-08-29,42027.76
1945,Customer 1945,62,Female,New York,Standard,2023-01-31,53848.19
1946,Customer 1946,44,Other,Illinois,High Value,2021-06-09,82696.58
1947,Customer 1947,55,Male,Texas,Mass Affluent,2021-11-30,161364.37
1948,Customer 1948,40,Male,North Carolina,Mass Affluent,2025-03-30,170445.57
1949,Customer 1949,36,Female,Texas,High Value,2021-03-08,154022.65
1950,Customer 1950,51,Male,Ohio,Standard,2025-06-07,50506.41
1951,Customer 1951,21,Female,Florida,Entry,2022-09-25,140047.54
1952,Customer 1952,69,Female,Illinois,Mass Affluent,2022-10-07,184584.5
1953,Customer 1953,42,Female,North Carolina,High Value,2021-07-19,140478.97
1954,Customer 1954,30,Male,Michigan,Entry,2025-05-07,134929.67
1955,Customer 1955,75,Male,Florida,Mass Affluent,2025-11-15,63338.32
1956,Customer 1956,26,Other,Texas,Mass Affluent,2023-08-07,224568.45
1957,Customer 1957,64,Other,California,Mass Affluent,2025-07-12,248551.66
1958,Customer 1958,54,Other,Michigan,Standard,2023-10-25,128445.65
1959,Customer 1959,42,Female,Illinois,Entry,2021-09-26,38802.84
1960,Customer 1960,70,Other,Georgia,Mass Affluent,2024-12-30,75940.54
1961,Customer 1961,59,Male,California,Entry,2024-06-04,51429.33
1962,Customer 1962,30,Female,North Carolina,High Value,2021-01-31,139760.7
1963,Customer 1963,41,Male,Florida,Mass Affluent,2023-07-21,44995.6
1964,Customer 1964,44,Female,Texas,High Value,2024-03-26,69420.98
1965,Customer 1965,50,Female,Virginia,Standard,2025-04-30,197892.2
1966,Customer 1966,62,Male,Texas,Entry,2023-06-25,38710.38
1967,Customer 1967,39,Female,Georgia,Mass Affluent,2025-10-26,126982.09
1968,Customer 1968,75,Other,Illinois,Standard,2023-11-16,48367.92
1969,Customer 1969,53,Female,Florida,High Value,2023-04-27,166535.02
1970,Customer 1970,24,Other,New York,High Value,2024-08-11,64003.69
1971,Customer 1971,39,Female,California,Entry,2021-08-04,217842.42
1972,Customer 1972,45,Female,Texas,Standard,2022-04-02,132493.07
1973,Customer 1973,55,Female,Texas,High Value,2024-08-08,69660.14
1974,Customer 1974,46,Female,New York,Entry,2021-08-10,102318.54
1975,Customer 1975,42,Other,Virginia,Mass Affluent,2022-10-12,184503.98
1976,Customer 1976,28,Female,Virginia,High Value,2023-09-03,149917.87
1977,Customer 1977,30,Other,New York,Standard,2023-08-21,155005.45
1978,Customer 1978,70,Female,Ohio,Standard,2024-05-16,203703.01
1979,Customer 1979,34,Male,New York,High Value,2023-08-28,239581.9
1980,Customer 1980,48,Female,Florida,Mass Affluent,2024-11-01,48390.08
1981,Customer 1981,38,Female,Texas,Standard,2021-05-22,222230.7
1982,Customer 1982,47,Other,New York,Standard,2023-07-14,70497.22
1983,Customer 1983,26,Female,Illinois,Standard,2021-04-21,66197.32
1984,Customer 1984,47,Female,Virginia,Mass Affluent,2022-12-17,242429.76
1985,Customer 1985,43,Other,Michigan,Entry,2023-06-14,211063.45
1986,Customer 1986,71,Other,New York,High Value,2024-02-23,188999.21
1987,Customer 1987,60,Male,Illinois,Standard,2024-03-30,33121.09
1988,Customer 1988,30,Female,Illinois,High Value,2023-07-29,204243.7
1989,Customer 1989,47,Female,North Carolina,High Value,2024-10-12,247412.49
1990,Customer 1990,75,Male,Virginia,High Value,2025-09-01,38026.91
1991,Customer 1991,33,Female,North Carolina,Mass Affluent,2025-03-08,162207.54
1992,Customer 1992,43,Male,New York,High Value,2022-03-19,111456.41
1993,Customer 1993,22,Female,Florida,High Value,2023-01-16,183849.77
1994,Customer 1994,50,Female,Georgia,Standard,2024-08-21,107486.47
1995,Customer 1995,48,Other,Illinois,High Value,2024-01-16,233796.75
1996,Customer 1996,48,Female,California,Mass Affluent,2023-07-29,149407.83
1997,Customer 1997,39,Other,Georgia,Standard,2023-02-21,184460.38
1998,Customer 1998,27,Male,Texas,High Value,2025-10-22,172917.41
1999,Customer 1999,47,Male,Virginia,High Value,2024-06-16,169375.53
2000,Customer 2000,58,Male,Florida,Entry,2023-10-28,76611.65
2001,Customer 2001,50,Other,Georgia,High Value,2025-05-11,73023.25
2002,Customer 2002,28,Female,Virginia,Entry,2023-08-20,229758.59
2003,Customer 2003,66,Other,Georgia,High Value,2024-08-13,236715.7
2004,Customer 2004,35,Other,Florida,Standard,2025-05-21,223513.58
2005,Customer 2005,40,Female,New York,High Value,2022-06-26,228041.2
2006,Customer 2006,23,Male,Ohio,Mass Affluent,2023-04-30,203912.23
2007,Customer 2007,73,Other,Michigan,Standard,2025-09-18,103719.79
2008,Customer 2008,48,Male,North Carolina,Entry,2024-03-17,72385.29
2009,Customer 2009,46,Male,Michigan,Entry,2024-08-12,58351.5
2010,Customer 2010,45,Other,California,Entry,2024-07-27,228917.7
2011,Customer 2011,31,Female,New York,High Value,2023-11-26,186205.47
2012,Customer 2012,53,Male,Michigan,Entry,2021-09-16,215466.76
2013,Customer 2013,37,Other,California,Standard,2024-07-08,74827.77
2014,Customer 2014,22,Female,Ohio,Mass Affluent,2021-07-11,36120.03
2015,Customer 2015,55,Male,Michigan,Entry,2024-12-20,35563.77
2016,Customer 2016,29,Female,Illinois,Mass Affluent,2025-02-12,82738.81
2017,Customer 2017,40,Male,North Carolina,Mass Affluent,2022-03-31,189788.78
2018,Customer 2018,71,Female,Florida,High Value,2025-07-11,90492.26
2019,Customer 2019,61,Male,Michigan,High Value,2021-10-22,54404.93
2020,Customer 2020,28,Male,California,Standard,2024-05-05,87638.83
2021,Customer 2021,26,Male,Virginia,Standard,2022-01-05,230798.21
2022,Customer 2022,46,Male,Virginia,High Value,2022-03-02,121023.93
2023,Customer 2023,61,Male,New York,Entry,2023-09-24,112555.96
2024,Customer 2024,61,Female,California,Mass Affluent,2022-10-05,95726.1
2025,Customer 2025,63,Other,Michigan,High Value,2022-01-01,55785.57
2026,Customer 2026,43,Female,Michigan,High Value,2022-12-04,64845.42
2027,Customer 2027,37,Male,New York,High Value,2025-02-27,147909.92
2028,Customer 2028,53,Male,New York,Standard,2023-11-27,55253.46
2029,Customer 2029,22,Female,California,Mass Affluent,2022-03-21,48357.41
2030,Customer 2030,29,Female,Florida,Entry,2024-11-17,73832.26
2031,Customer 2031,43,Other,North Carolina,Standard,2021-07-08,132749.62
2032,Customer 2032,52,Female,North Carolina,Entry,2025-07-15,232916.58
2033,Customer 2033,32,Male,Florida,Entry,2022-05-28,52636.81
2034,Customer 2034,70,Other,Florida,Mass Affluent,2025-06-13,204701.9
2035,Customer 2035,52,Female,Virginia,Entry,2025-01-18,161192.55
2036,Customer 2036,73,Female,Michigan,High Value,2022-07-11,163605.04
2037,Customer 2037,33,Other,Illinois,Standard,2023-05-30,227536.83
2038,Customer 2038,25,Female,California,High Value,2025-08-06,240781.44
2039,Customer 2039,58,Female,Florida,Standard,2022-06-03,117627.47
2040,Customer 2040,32,Female,Georgia,Mass Affluent,2021-08-23,108703.79
2041,Customer 2041,34,Other,Illinois,Standard,2021-05-29,61908.73
2042,Customer 2042,28,Male,Illinois,High Value,2022-10-06,187696.58
2043,Customer 2043,50,Other,Illinois,Mass Affluent,2022-03-14,153560.93
2044,Customer 2044,39,Other,New York,Mass Affluent,2023-03-01,52642.44
2045,Customer 2045,66,Other,Texas,Entry,2022-07-24,180069.02
2046,Customer 2046,41,Female,New York,Mass Affluent,2023-06-11,40925.14
2047,Customer 2047,52,Male,Florida,Entry,2023-10-09,56236.99
2048,Customer 2048,31,Other,Illinois,Entry,2023-07-17,82012.82
2049,Customer 2049,39,Male,Michigan,High Value,2021-02-13,230561.49
2050,Customer 2050,29,Female,Ohio,High Value,2022-08-06,104225.77
2051,Customer 2051,25,Female,Texas,Entry,2021-02-03,189115.81
2052,Customer 2052,41,Female,Georgia,High Value,2022-07-17,152419.04
2053,Customer 2053,52,Other,Ohio,Entry,2022-10-04,95657.64
2054,Customer 2054,52,Other,Texas,Standard,2023-07-20,236294.83
2055,Customer 2055,22,Male,Ohio,High Value,2021-07-30,60521.57
2056,Customer 2056,65,Other,Georgia,Mass Affluent,2022-10-24,67442.12
2057,Customer 2057,67,Female,North Carolina,High Value,2022-01-27,235504.28
2058,Customer 2058,24,Female,Ohio,High Value,2025-11-13,40560.75
2059,Customer 2059,25,Female,Illinois,Entry,2022-09-16,89380.65
2060,Customer 2060,29,Other,Virginia,High Value,2021-12-15,57783.52
2061,Customer 2061,30,Other,Georgia,Entry,2025-11-01,177011.76
2062,Customer 2062,54,Male,Michigan,Entry,2023-12-05,175479.17
2063,Customer 2063,41,Other,Virginia,Mass Affluent,2022-07-29,50195.86
2064,Customer 2064,39,Other,Texas,Standard,2025-04-19,152873.35
2065,Customer 2065,36,Other,New York,High Value,2025-11-23,46531.77
2066,Customer 2066,24,Male,Ohio,Mass Affluent,2023-10-10,132993.09
2067,Customer 2067,33,Female,Texas,Standard,2023-02-28,75905.52
2068,Customer 2068,69,Other,North Carolina,Standard,2024-04-24,197307.35
2069,Customer 2069,66,Female,California,High Value,2022-10-01,231107.56
2070,Customer 2070,44,Female,Virginia,Mass Affluent,2022-03-25,201604.63
2071,Customer 2071,25,Female,Georgia,Mass Affluent,2022-01-20,180978.52
2072,Customer 2072,57,Other,Texas,Mass Affluent,2025-11-17,131409.91
2073,Customer 2073,68,Male,New York,High Value,2021-08-08,226701.57
2074,Customer 2074,38,Male,Virginia,Entry,2022-01-19,107430.5
2075,Customer 2075,56,Male,Illinois,Entry,2021-08-31,76654.53
2076,Customer 2076,53,Female,North Carolina,Standard,2023-03-24,41694.56
2077,Customer 2077,44,Male,Ohio,Entry,2022-07-13,191040.35
2078,Customer 2078,33,Female,New York,Entry,2023-05-16,68861.92
2079,Customer 2079,54,Other,Virginia,Entry,2022-07-20,54020.6
2080,Customer 2080,62,Male,Texas,Mass Affluent,2021-04-13,55341.34
2081,Customer 2081,57,Female,New York,High Value,2021-03-15,147068.98
2082,Customer 2082,35,Other,Georgia,Entry,2022-07-19,116434.79
2083,Customer 2083,67,Other,Florida,Entry,2022-03-27,75255.18
2084,Customer 2084,34,Female,Florida,Standard,2025-05-29,191454.1
2085,Customer 2085,32,Other,Michigan,Entry,2021-07-13,192599.97
2086,Customer 2086,65,Male,California,Standard,2025-10-13,179917.35
2087,Customer 2087,32,Female,Virginia,Mass Affluent,2021-12-08,241693.47
2088,Customer 2088,51,Female,Illinois,High Value,2024-09-26,69053.31
2089,Customer 2089,25,Male,Ohio,Standard,2022-06-25,243299.14
2090,Customer 2090,21,Female,New York,Entry,2024-04-09,54064.92
2091,Customer 2091,22,Other,Florida,Mass Affluent,2025-08-05,145559.22
2092,Customer 2092,69,Male,Texas,High Value,2021-12-09,97012.5
2093,Customer 2093,42,Female,Virginia,Standard,2025-02-16,247754.49
2094,Customer 2094,63,Female,Florida,Standard,2022-06-12,130925.17
2095,Customer 2095,43,Female,Illinois,Entry,2025-08-23,54807.43
2096,Customer 2096,54,Other,Ohio,Mass Affluent,2024-11-05,245300.24
2097,Customer 2097,35,Other,California,Standard,2025-10-20,139523.09
2098,Customer 2098,57,Other,Georgia,Standard,2022-05-16,75387.65
2099,Customer 2099,33,Female,Texas,Standard,2021-07-02,222971.69
2100,Customer 2100,55,Female,North Carolina,Mass Affluent,2024-10-22,88368.05
2101,Customer 2101,43,Female,Georgia,Entry,2024-10-22,237958.63
2102,Customer 2102,40,Male,Ohio,Standard,2022-07-20,213517.74
2103,Customer 2103,48,Female,Michigan,Standard,2021-09-09,93449.88
2104,Customer 2104,52,Other,California,Entry,2021-01-18,179803.07
2105,Customer 2105,39,Other,North Carolina,Mass Affluent,2023-12-08,96802.03
2106,Customer 2106,25,Female,Ohio,Entry,2022-08-14,39009.68
2107,Customer 2107,73,Other,Texas,High Value,2022-08-03,137440.62
2108,Customer 2108,48,Female,Ohio,High Value,2021-01-11,85315.36
2109,Customer 2109,39,Other,North Carolina,Mass Affluent,2022-12-19,239810.76
2110,Customer 2110,38,Male,New York,Entry,2024-12-31,158749.46
2111,Customer 2111,39,Male,Ohio,Entry,2021-06-15,235245.65
2112,Customer 2112,72,Other,Georgia,Entry,2022-05-25,117804.99
2113,Customer 2113,37,Female,Michigan,Standard,2021-07-20,68126.43
2114,Customer 2114,64,Female,Michigan,Mass Affluent,2023-06-12,180330.66
2115,Customer 2115,37,Male,Georgia,Mass Affluent,2022-02-13,96233.7
2116,Customer 2116,40,Other,Virginia,Mass Affluent,2021-06-25,112712.51
2117,Customer 2117,74,Female,Texas,Mass Affluent,2025-11-29,145845.71
2118,Customer 2118,41,Other,Illinois,Entry,2024-11-22,107922.65
2119,Customer 2119,47,Female,Virginia,High Value,2023-08-14,230762.82
